"x1","y1","z1","x2","y2","z2","l","r1","r2","p","dl","dr","Q1","Q2","p1","p2","Q1p","Q2p","A1p","A2p"
0.573683,-3.25351,1.75013,0.543429,-3.27888,1.70172,0.0624675,0.0448164,0.0448164,855,857,-10,0,0,-7.9435,-7.9435,0,0,0,0
0.543429,-3.27888,1.70172,0.500289,-3.33531,1.65328,0.0859676,0.0439365,0.0439365,856,858,-10,0,0,-7.78754,-7.78754,0,0,0,0
0.500289,-3.33531,1.65328,0.32773,-3.561,1.45955,0.343871,0.0439025,0.0439025,857,859,-10,0,0,-7.78152,-7.78152,0,0,0,0
0.32773,-3.561,1.45955,0.31628,-3.56753,1.45145,0.0154725,0.0433391,0.0433391,858,860,-10,0,0,-7.68166,-7.68166,0,0,0,0
0.31628,-3.56753,1.45145,0.233837,-3.61456,1.39313,0.111402,0.043214,0.043214,859,861,-10,0,0,-7.65948,-7.65948,0,0,0,0
0.233837,-3.61456,1.39313,0.213226,-3.62632,1.37855,0.0278505,0.0431683,0.0431683,860,862,-10,0,0,-7.65138,-7.65138,0,0,0,0
0.213226,-3.62632,1.37855,0.0987219,-3.69164,1.29754,0.154725,0.0426032,0.0426032,861,863,-10,0,0,-7.55122,-7.55122,0,0,0,0
0.0987219,-3.69164,1.29754,-0.0958898,-3.77796,1.21559,0.228123,0.0389268,0.0389268,862,864,-10,0,0,-6.8996,-6.8996,0,0,0,0
-0.0958898,-3.77796,1.21559,-0.212657,-3.82976,1.16642,0.136874,0.0388695,0.0388695,863,865,-10,0,0,-6.88944,-6.88944,0,0,0,0
-0.212657,-3.82976,1.16642,-0.225631,-3.83551,1.16096,0.0152082,0.0383905,0.0383905,864,866,-10,0,0,-6.80454,-6.80454,0,0,0,0
-0.225631,-3.83551,1.16096,-0.525857,-3.85445,1.19654,0.302919,0.0301758,0.0301758,865,-10,-10,0,0,-5.34852,-5.34852,0,0,0,0
0.540867,-3.32718,2.07526,0.461236,-3.41549,2.12409,0.128546,0.0329448,0.0329448,854,868,-10,0,0,-5.83931,-5.83931,0,0,0,0
0.461236,-3.41549,2.12409,0.427109,-3.45334,2.14501,0.055091,0.0328674,0.0328674,867,869,-10,0,0,-5.82559,-5.82559,0,0,0,0
0.427109,-3.45334,2.14501,0.395509,-3.48839,2.16438,0.0510102,0.0327066,0.0327066,868,870,-10,0,0,-5.79709,-5.79709,0,0,0,0
0.395509,-3.48839,2.16438,0.360399,-3.52733,2.18591,0.056678,0.0326315,0.0326315,869,871,-10,0,0,-5.78378,-5.78378,0,0,0,0
0.360399,-3.52733,2.18591,0.213633,-3.6403,2.27646,0.206162,0.0314356,0.0314356,870,-10,-10,0,0,-5.57182,-5.57182,0,0,0,0
1.39893,-1.05503,3.38886,1.57418,-1.02846,3.33478,0.185318,0.0586538,0.0586538,729,873,-10,0,0,-10.3961,-10.3961,0,0,0,0
1.57418,-1.02846,3.33478,1.69101,-1.01074,3.29873,0.123545,0.0586016,0.0586016,872,874,-10,0,0,-10.3869,-10.3869,0,0,0,0
1.69101,-1.01074,3.29873,1.94137,-0.972782,3.22148,0.264739,0.057946,0.057946,873,875,-10,0,0,-10.2707,-10.2707,0,0,0,0
1.94137,-0.972782,3.22148,2.23345,-0.928492,3.13135,0.308863,0.0576519,0.0576519,874,876,-10,0,0,-10.2185,-10.2185,0,0,0,0
2.23345,-0.928492,3.13135,2.34611,-0.911409,3.09658,0.119133,0.0575961,0.0575961,875,877,-10,0,0,-10.2086,-10.2086,0,0,0,0
2.34611,-0.911409,3.09658,2.35863,-0.909511,3.09272,0.013237,0.0575208,0.0575208,876,878,-10,0,0,-10.1953,-10.1953,0,0,0,0
2.35863,-0.909511,3.09272,2.56308,-0.878509,3.02963,0.216204,0.0574056,0.0574056,877,879,-10,0,0,-10.1749,-10.1749,0,0,0,0
2.56308,-0.878509,3.02963,2.65071,-0.865222,3.00259,0.0926588,0.0573546,0.0573546,878,880,-10,0,0,-10.1658,-10.1658,0,0,0,0
2.65071,-0.865222,3.00259,2.77589,-0.846241,2.96397,0.13237,0.0573277,0.0573277,879,881,882,0,0,-10.1611,-10.1611,0,0,0,0
2.77589,-0.846241,2.96397,2.87202,-0.913372,2.97208,0.11753,0.0357821,0.0357821,880,883,-10,0,0,-6.34221,-6.34221,0,0,0,0
2.77589,-0.846241,2.96397,2.93575,-0.726568,2.88826,0.213564,0.0522434,0.0522434,880,891,-10,0,0,-9.2599,-9.2599,0,0,0,0
2.87202,-0.913372,2.97208,3.01621,-1.01407,2.98426,0.176296,0.0357298,0.0357298,881,884,-10,0,0,-6.33294,-6.33294,0,0,0,0
3.01621,-1.01407,2.98426,3.2325,-1.16511,3.00252,0.264444,0.0354132,0.0354132,883,885,-10,0,0,-6.27683,-6.27683,0,0,0,0
3.2325,-1.16511,3.00252,3.25654,-1.1819,3.00455,0.0293826,0.0351893,0.0351893,884,886,-10,0,0,-6.23714,-6.23714,0,0,0,0
3.25654,-1.1819,3.00455,3.43891,-1.22327,3.30458,0.35354,0.0322544,0.0322544,885,887,-10,0,0,-5.71694,-5.71694,0,0,0,0
3.43891,-1.22327,3.30458,3.45918,-1.22786,3.33792,0.0392822,0.0321632,0.0321632,886,888,-10,0,0,-5.70078,-5.70078,0,0,0,0
3.45918,-1.22786,3.33792,3.59206,-1.21454,3.48162,0.196179,0.0310099,0.0310099,887,889,-10,0,0,-5.49636,-5.49636,0,0,0,0
3.59206,-1.21454,3.48162,3.67179,-1.20654,3.56784,0.117708,0.0306616,0.0306616,888,890,-10,0,0,-5.43463,-5.43463,0,0,0,0
3.67179,-1.20654,3.56784,3.79139,-1.19455,3.69717,0.176561,0.0303741,0.0303741,889,-10,-10,0,0,-5.38367,-5.38367,0,0,0,0
2.93575,-0.726568,2.88826,2.97572,-0.69665,2.86933,0.053391,0.0511602,0.0511602,882,892,-10,0,0,-9.06791,-9.06791,0,0,0,0
2.97572,-0.69665,2.86933,3.06897,-0.62684,2.82517,0.124579,0.0487635,0.0487635,891,893,-10,0,0,-8.64311,-8.64311,0,0,0,0
3.06897,-0.62684,2.82517,3.21818,-0.515145,2.75451,0.199326,0.0487283,0.0487283,892,894,-10,0,0,-8.63687,-8.63687,0,0,0,0
3.21818,-0.515145,2.75451,3.44198,-0.347603,2.64852,0.29899,0.0485898,0.0485898,893,895,-10,0,0,-8.61232,-8.61232,0,0,0,0
3.44198,-0.347603,2.64852,3.49362,-0.299661,2.61356,0.0786566,0.0470308,0.0470308,894,896,-10,0,0,-8.33599,-8.33599,0,0,0,0
3.49362,-0.299661,2.61356,3.52805,-0.2677,2.59026,0.0524377,0.0468662,0.0468662,895,897,-10,0,0,-8.30682,-8.30682,0,0,0,0
3.52805,-0.2677,2.59026,3.63132,-0.171817,2.52034,0.157313,0.0468119,0.0468119,896,898,-10,0,0,-8.29719,-8.29719,0,0,0,0
3.63132,-0.171817,2.52034,3.65714,-0.147847,2.50286,0.0393283,0.0467828,0.0467828,897,899,900,0,0,-8.29204,-8.29204,0,0,0,0
3.65714,-0.147847,2.50286,3.81238,-0.00895335,2.19993,0.367633,0.0389912,0.0389912,898,901,-10,0,0,-6.91101,-6.91101,0,0,0,0
3.65714,-0.147847,2.50286,3.75842,0.151402,2.71736,0.381864,0.0350642,0.0350642,898,906,-10,0,0,-6.21497,-6.21497,0,0,0,0
3.81238,-0.00895335,2.19993,3.96939,0.0347126,2.0568,0.216899,0.036341,0.036341,899,902,-10,0,0,-6.44127,-6.44127,0,0,0,0
3.96939,0.0347126,2.0568,3.98901,0.0401708,2.03891,0.0271124,0.0362149,0.0362149,901,903,-10,0,0,-6.41892,-6.41892,0,0,0,0
3.98901,0.0401708,2.03891,4.00864,0.0456291,2.02102,0.0271124,0.0360939,0.0360939,902,904,-10,0,0,-6.39748,-6.39748,0,0,0,0
4.00864,0.0456291,2.02102,4.03045,0.0516938,2.00114,0.0301249,0.0360245,0.0360245,903,905,-10,0,0,-6.38518,-6.38518,0,0,0,0
4.03045,0.0516938,2.00114,4.06608,0.0728617,1.96494,0.0550299,0.0301421,0.0301421,904,-10,-10,0,0,-5.34255,-5.34255,0,0,0,0
3.75842,0.151402,2.71736,3.8192,0.330951,2.84606,0.229119,0.0349988,0.0349988,900,907,-10,0,0,-6.20338,-6.20338,0,0,0,0
3.8192,0.330951,2.84606,3.85971,0.45065,2.93186,0.152746,0.0349112,0.0349112,906,908,-10,0,0,-6.18785,-6.18785,0,0,0,0
3.85971,0.45065,2.93186,3.86749,0.472389,2.94859,0.028512,0.0348411,0.0348411,907,909,-10,0,0,-6.17542,-6.17542,0,0,0,0
3.86749,0.472389,2.94859,3.8885,0.531085,2.99376,0.0769823,0.0342109,0.0342109,908,910,-10,0,0,-6.06372,-6.06372,0,0,0,0
3.8885,0.531085,2.99376,3.9228,0.626953,3.06753,0.125738,0.0339816,0.0339816,909,911,-10,0,0,-6.02308,-6.02308,0,0,0,0
3.9228,0.626953,3.06753,3.93751,0.66804,3.09915,0.0538876,0.03392,0.03392,910,-10,-10,0,0,-6.01216,-6.01216,0,0,0,0
0.421274,-0.891224,4.0108,0.383329,-0.992637,4.01107,0.108279,0.0420054,0.0420054,721,913,-10,0,0,-7.44526,-7.44526,0,0,0,0
0.383329,-0.992637,4.01107,0.326412,-1.14476,4.01146,0.162419,0.0419626,0.0419626,912,914,-10,0,0,-7.43768,-7.43768,0,0,0,0
0.326412,-1.14476,4.01146,0.231549,-1.39829,4.01213,0.270698,0.0416285,0.0416285,913,915,-10,0,0,-7.37846,-7.37846,0,0,0,0
0.231549,-1.39829,4.01213,0.227422,-1.45136,4.03716,0.0588269,0.039249,0.039249,914,916,-10,0,0,-6.9567,-6.9567,0,0,0,0
0.227422,-1.45136,4.03716,0.223707,-1.49913,4.05969,0.0529442,0.0391599,0.0391599,915,917,-10,0,0,-6.94091,-6.94091,0,0,0,0
0.223707,-1.49913,4.05969,0.208663,-1.69258,4.15094,0.214424,0.0391162,0.0391162,916,918,-10,0,0,-6.93317,-6.93317,0,0,0,0
0.208663,-1.69258,4.15094,0.19362,-1.88604,4.24219,0.214424,0.0390711,0.0390711,917,919,-10,0,0,-6.92517,-6.92517,0,0,0,0
0.19362,-1.88604,4.24219,0.190276,-1.92903,4.26247,0.0476498,0.0389993,0.0389993,918,920,-10,0,0,-6.91245,-6.91245,0,0,0,0
0.190276,-1.92903,4.26247,0.152494,-2.10339,4.22697,0.181905,0.0374211,0.0374211,919,921,-10,0,0,-6.63272,-6.63272,0,0,0,0
0.152494,-2.10339,4.22697,0.148296,-2.12276,4.22303,0.0202117,0.0373703,0.0373703,920,922,-10,0,0,-6.62371,-6.62371,0,0,0,0
0.148296,-2.12276,4.22303,0.0601385,-2.52961,4.14021,0.424445,0.0370984,0.0370984,921,923,-10,0,0,-6.57552,-6.57552,0,0,0,0
0.0601385,-2.52961,4.14021,0.0503432,-2.57481,4.13101,0.0471606,0.036779,0.036779,922,924,-10,0,0,-6.51891,-6.51891,0,0,0,0
0.0503432,-2.57481,4.13101,0.0313467,-2.62211,4.13628,0.0512405,0.0355418,0.0355418,923,925,-10,0,0,-6.29962,-6.29962,0,0,0,0
0.0313467,-2.62211,4.13628,-0.0446393,-2.8113,4.15734,0.204962,0.0342058,0.0342058,924,926,-10,0,0,-6.06282,-6.06282,0,0,0,0
-0.0446393,-2.8113,4.15734,-0.13615,-3.00448,4.14051,0.214424,0.0340542,0.0340542,925,-10,-10,0,0,-6.03595,-6.03595,0,0,0,0
-0.259734,0.0223634,4.67528,-0.582005,-0.0705385,4.54129,0.361169,0.060547,0.060547,5,928,-10,0,0,-10.7317,-10.7317,0,0,0,0
-0.582005,-0.0705385,4.54129,-0.662573,-0.093764,4.50779,0.0902921,0.0605025,0.0605025,927,929,-10,0,0,-10.7238,-10.7238,0,0,0,0
-0.662573,-0.093764,4.50779,-0.892766,-0.160123,4.41208,0.257978,0.0602888,0.0602888,928,930,-10,0,0,-10.6859,-10.6859,0,0,0,0
-0.892766,-0.160123,4.41208,-1.04623,-0.204362,4.34828,0.171985,0.0602259,0.0602259,929,931,-10,0,0,-10.6748,-10.6748,0,0,0,0
-1.04623,-0.204362,4.34828,-1.34918,-0.497493,4.23061,0.437669,0.0598249,0.0598249,930,932,933,0,0,-10.6037,-10.6037,0,0,0,0
-1.34918,-0.497493,4.23061,-1.68152,-0.623301,4.18112,0.358777,0.0580213,0.0580213,931,934,-10,0,0,-10.284,-10.284,0,0,0,0
-1.34918,-0.497493,4.23061,-1.34283,-0.523511,4.22968,0.0267994,0.0265837,0.0265837,931,-10,-10,0,0,-4.71184,-4.71184,0,0,0,0
-1.68152,-0.623301,4.18112,-1.82394,-0.677219,4.15991,0.153762,0.0580006,0.0580006,932,935,-10,0,0,-10.2803,-10.2803,0,0,0,0
-1.82394,-0.677219,4.15991,-1.88306,-0.772014,4.0853,0.134346,0.0562151,0.0562151,934,936,-10,0,0,-9.96387,-9.96387,0,0,0,0
-1.88306,-0.772014,4.0853,-1.89784,-0.795712,4.06664,0.0335865,0.0561867,0.0561867,935,937,-10,0,0,-9.95883,-9.95883,0,0,0,0
-1.89784,-0.795712,4.06664,-2.07028,-1.0722,3.84901,0.391843,0.0561372,0.0561372,936,938,-10,0,0,-9.95006,-9.95006,0,0,0,0
-2.07028,-1.0722,3.84901,-2.21311,-1.29776,3.86098,0.26725,0.055336,0.055336,937,939,-10,0,0,-9.80805,-9.80805,0,0,0,0
-2.21311,-1.29776,3.86098,-2.22383,-1.31468,3.86188,0.0200438,0.0552494,0.0552494,938,940,-10,0,0,-9.7927,-9.7927,0,0,0,0
-2.22383,-1.31468,3.86188,-2.32024,-1.46693,3.86996,0.180394,0.0552276,0.0552276,939,941,-10,0,0,-9.78884,-9.78884,0,0,0,0
-2.32024,-1.46693,3.86996,-2.42737,-1.6361,3.87894,0.200438,0.0552005,0.0552005,940,942,-10,0,0,-9.78403,-9.78403,0,0,0,0
-2.42737,-1.6361,3.87894,-2.48119,-1.72893,3.86302,0.10848,0.0546956,0.0546956,941,943,-10,0,0,-9.69454,-9.69454,0,0,0,0
-2.48119,-1.72893,3.86302,-2.52191,-1.78768,3.85166,0.0723769,0.0542083,0.0542083,942,944,-10,0,0,-9.60817,-9.60817,0,0,0,0
-2.52191,-1.78768,3.85166,-2.72713,-2.08378,3.79443,0.36478,0.0532934,0.0532934,943,945,-10,0,0,-9.44601,-9.44601,0,0,0,0
-2.72713,-2.08378,3.79443,-2.81508,-2.21068,3.7699,0.156334,0.053265,0.053265,944,946,-10,0,0,-9.44098,-9.44098,0,0,0,0
-2.81508,-2.21068,3.7699,-2.88837,-2.31643,3.74946,0.130278,0.0531979,0.0531979,945,947,948,0,0,-9.42908,-9.42908,0,0,0,0
-2.88837,-2.31643,3.74946,-2.944,-2.49496,3.72808,0.188218,0.0496555,0.0496555,946,949,-10,0,0,-8.80121,-8.80121,0,0,0,0
-2.88837,-2.31643,3.74946,-3.06939,-2.28889,3.72838,0.184314,0.0304081,0.0304081,946,957,-10,0,0,-5.3897,-5.3897,0,0,0,0
-2.944,-2.49496,3.72808,-2.95018,-2.5148,3.7257,0.0209131,0.0496164,0.0496164,947,950,-10,0,0,-8.79428,-8.79428,0,0,0,0
-2.95018,-2.5148,3.7257,-2.96564,-2.56439,3.71976,0.0522826,0.0495838,0.0495838,949,951,-10,0,0,-8.7885,-8.7885,0,0,0,0
-2.96564,-2.56439,3.71976,-3.0211,-2.65061,3.69555,0.10534,0.0470047,0.0470047,950,952,-10,0,0,-8.33137,-8.33137,0,0,0,0
-3.0211,-2.65061,3.69555,-3.24575,-2.89665,3.68796,0.333258,0.0426258,0.0426258,951,953,-10,0,0,-7.55523,-7.55523,0,0,0,0
-3.24575,-2.89665,3.68796,-3.34203,-3.0021,3.68471,0.142825,0.0425882,0.0425882,952,954,-10,0,0,-7.54856,-7.54856,0,0,0,0
-3.34203,-3.0021,3.68471,-3.40308,-3.07739,3.70924,0.0999869,0.0417665,0.0417665,953,955,-10,0,0,-7.40292,-7.40292,0,0,0,0
-3.40308,-3.07739,3.70924,-3.45357,-3.48786,3.64209,0.418979,0.0375074,0.0375074,954,956,-10,0,0,-6.64801,-6.64801,0,0,0,0
-3.45357,-3.48786,3.64209,-3.58187,-3.74178,3.50033,0.317857,0.0333098,0.0333098,955,-10,-10,0,0,-5.90401,-5.90401,0,0,0,0
-3.06939,-2.28889,3.72838,-3.1599,-2.27512,3.71784,0.092157,0.0302726,0.0302726,948,958,-10,0,0,-5.36568,-5.36568,0,0,0,0
-3.1599,-2.27512,3.71784,-3.25041,-2.26136,3.7073,0.092157,0.0301812,0.0301812,957,-10,-10,0,0,-5.34948,-5.34948,0,0,0,0
0.0316055,0.265363,4.91336,0.0893376,0.509086,4.90261,0.250698,0.0488366,0.0488366,3,960,961,0,0,-8.65606,-8.65606,0,0,0,0
0.0893376,0.509086,4.90261,-0.0113012,0.905848,4.84808,0.412943,0.0400878,0.0400878,959,962,-10,0,0,-7.10538,-7.10538,0,0,0,0
0.0893376,0.509086,4.90261,0.215984,0.634795,4.88972,0.178908,0.0373378,0.0373378,959,981,-10,0,0,-6.61795,-6.61795,0,0,0,0
-0.0113012,0.905848,4.84808,-0.0742681,1.17249,4.80684,0.27706,0.0397539,0.0397539,960,963,-10,0,0,-7.0462,-7.0462,0,0,0,0
-0.0742681,1.17249,4.80684,-0.0985554,1.27533,4.79093,0.106866,0.0395764,0.0395764,962,964,-10,0,0,-7.01473,-7.01473,0,0,0,0
-0.0985554,1.27533,4.79093,-0.101254,1.28676,4.78916,0.011874,0.0395336,0.0395336,963,965,-10,0,0,-7.00715,-7.00715,0,0,0,0
-0.101254,1.28676,4.78916,-0.191207,1.66767,4.73024,0.395799,0.0394811,0.0394811,964,966,-10,0,0,-6.99784,-6.99784,0,0,0,0
-0.191207,1.66767,4.73024,-0.246125,1.83163,4.72085,0.173163,0.0386128,0.0386128,965,967,-10,0,0,-6.84394,-6.84394,0,0,0,0
-0.246125,1.83163,4.72085,-0.249696,1.9673,4.66075,0.148433,0.0376196,0.0376196,966,968,-10,0,0,-6.6679,-6.6679,0,0,0,0
-0.249696,1.9673,4.66075,-0.25541,2.18439,4.5646,0.237493,0.0374709,0.0374709,967,969,-10,0,0,-6.64154,-6.64154,0,0,0,0
-0.25541,2.18439,4.5646,-0.258496,2.30161,4.51268,0.128246,0.0372864,0.0372864,968,970,-10,0,0,-6.60884,-6.60884,0,0,0,0
-0.258496,2.30161,4.51268,-0.258839,2.31464,4.50691,0.0142496,0.0372356,0.0372356,969,971,-10,0,0,-6.59984,-6.59984,0,0,0,0
-0.258839,2.31464,4.50691,-0.263981,2.51001,4.42037,0.213744,0.0371849,0.0371849,970,972,-10,0,0,-6.59085,-6.59085,0,0,0,0
-0.263981,2.51001,4.42037,-0.233524,2.79795,4.39317,0.290817,0.035538,0.035538,971,973,-10,0,0,-6.29895,-6.29895,0,0,0,0
-0.233524,2.79795,4.39317,-0.23014,2.82994,4.39015,0.032313,0.035425,0.035425,972,974,-10,0,0,-6.27892,-6.27892,0,0,0,0
-0.23014,2.82994,4.39015,-0.290605,2.97467,4.36754,0.158477,0.0339321,0.0339321,973,975,-10,0,0,-6.01431,-6.01431,0,0,0,0
-0.290605,2.97467,4.36754,-0.389364,3.21107,4.33062,0.258846,0.0338394,0.0338394,974,976,-10,0,0,-5.99788,-5.99788,0,0,0,0
-0.389364,3.21107,4.33062,-0.393597,3.2212,4.32904,0.0110934,0.0337166,0.0337166,975,977,-10,0,0,-5.97611,-5.97611,0,0,0,0
-0.393597,3.2212,4.32904,-0.43169,3.31239,4.3148,0.0998405,0.0336105,0.0336105,976,978,-10,0,0,-5.95731,-5.95731,0,0,0,0
-0.43169,3.31239,4.3148,-0.453177,3.38735,4.30455,0.0786574,0.0327812,0.0327812,977,979,-10,0,0,-5.81032,-5.81032,0,0,0,0
-0.453177,3.38735,4.30455,-0.485409,3.49981,4.28918,0.117986,0.0326879,0.0326879,978,980,-10,0,0,-5.79378,-5.79378,0,0,0,0
-0.485409,3.49981,4.28918,-0.502531,3.73002,4.32392,0.233445,0.0311631,0.0311631,979,-10,-10,0,0,-5.52352,-5.52352,0,0,0,0
0.215984,0.634795,4.88972,0.722568,1.13763,4.83815,0.715634,0.0371733,0.0371733,961,982,-10,0,0,-6.5888,-6.5888,0,0,0,0
0.722568,1.13763,4.83815,0.912538,1.32619,4.81881,0.268363,0.0359607,0.0359607,981,983,-10,0,0,-6.37387,-6.37387,0,0,0,0
0.912538,1.32619,4.81881,0.993953,1.40701,4.81052,0.115013,0.0358896,0.0358896,982,984,-10,0,0,-6.36127,-6.36127,0,0,0,0
0.993953,1.40701,4.81052,1.24402,1.63916,4.80672,0.341233,0.0352224,0.0352224,983,985,-10,0,0,-6.24301,-6.24301,0,0,0,0
1.24402,1.63916,4.80672,1.34047,1.7287,4.80526,0.131618,0.035148,0.035148,984,986,-10,0,0,-6.22982,-6.22982,0,0,0,0
1.34047,1.7287,4.80526,1.35119,1.73865,4.8051,0.0146243,0.0341644,0.0341644,985,987,-10,0,0,-6.05548,-6.05548,0,0,0,0
1.35119,1.73865,4.8051,1.67486,1.91299,4.71936,0.3775,0.0340042,0.0340042,986,988,-10,0,0,-6.02709,-6.02709,0,0,0,0
1.67486,1.91299,4.71936,1.69353,1.9322,4.72285,0.0270157,0.0321072,0.0321072,987,989,-10,0,0,-5.69085,-5.69085,0,0,0,0
1.69353,1.9322,4.72285,1.76825,2.00901,4.73681,0.108063,0.0311115,0.0311115,988,990,-10,0,0,-5.51437,-5.51437,0,0,0,0
1.76825,2.00901,4.73681,1.90833,2.15304,4.76298,0.202617,0.0306998,0.0306998,989,-10,-10,0,0,-5.4414,-5.4414,0,0,0,0
